userid,lgbm_roof_fold3_lr0.01_numleaves64_minchildweight1_featurefraction0.9_baggingfraction0.7_l1-0.5_l2-0.5seed32
100000008565,0.00040666440918276763
100000008995,0.006568666869815174
100000009017,0.9986820288471826
100000009249,0.43867278693852446
100000009417,0.10340921278863892
100000009463,0.011131218425602734
100000009481,0.9483804172743693
100000009491,0.5318391771642281
100000009583,0.00640250458932266
100000009611,0.001255801874046964
100000009743,0.006339145082506287
100000009771,0.003959657108617103
100000009773,0.9992977116051043
100000009807,0.0009514203732342561
100000009925,0.9995578805153474
100000010101,0.9935430205230662
100000010161,0.03167617609792958
100000010177,0.011433407476054888
100000010199,0.9992712271845667
100000010239,0.0001729265360842163
100000010247,0.006867820944817891
100000010249,0.06143319176445776
100000010279,0.6242105170121082
100000010287,0.7826974906796104
100000010293,0.005976920336933007
100000010297,0.001978805222390791
100000011105,0.004892282201630143
100000011131,0.035395466312697944
100000011325,0.008850888640878223
100000011427,0.004130181717579172
100000011573,0.005249368079867385
100000011591,0.2253230465722977
100000011653,0.0007015634123202381
100000011741,0.006532752741600187
100000011755,0.19333375122959884
100000011763,0.003414653716018011
100000011845,0.01302700195192716
100000011933,0.001362504941659901
100000012027,0.001083341766883977
100000012133,0.0020550785297753084
100000012137,0.016093391922497
100000012213,0.012440957240226959
100000012219,0.004643428672130431
100000012235,0.0018782242196644114
100000012277,0.08969464767879215
100000012341,0.0033400430893666825
100000012367,0.00083840807938931
100000012405,0.37409973762933263
100000012441,0.009126920585189753
100000012507,0.00048392279134477624
100000012713,0.000720222837229802
100000012715,0.010618916764454879
100000012717,0.11203610071350166
100000012719,0.0020578520456588658
100000012793,0.0041807543491337055
100000012867,0.964627280803437
100000012885,0.24128108823228692
100000012889,0.00044014653257128214
100000012931,0.07338782411182433
100000012965,0.010097504470161832
100000012981,0.3037886248441507
100000013027,0.0006054211629623048
100000013381,0.0012127241991596576
100000013429,0.0018669241672778303
100000013461,0.003159613841264532
100000013471,0.37619984674618995
100000013499,0.8244574507659459
100000013669,0.02971108813434494
100000013673,0.0017087204007229116
100000013837,0.02127203836432829
100000013965,0.007378955942041391
100000014029,0.9995520450708504
100000014143,0.09912896259469742
100000014259,0.0342694417114977
100000014271,0.8677271421962441
100000014311,0.0015590345853409117
100000014315,0.017744156703286388
100000014383,0.00918532779247973
100000014421,0.1076987856578104
100000014423,0.0006207434625623324
100000014449,0.006615197303164178
100000014641,8.383881801938639e-05
100000014679,0.008859814373427012
100000014745,0.0009890728896583742
100000014865,0.003302022759312521
100000014899,0.0005589928420167758
100000014949,0.9823104998311953
100000014973,0.0013667710076260288
100000014981,0.00034349687791556473
100000015043,0.003062167547865386
100000015129,0.24720485680180537
100000015145,0.001488927068173929
100000015153,0.0015808781562056725
100000015213,0.004276869678911719
100000015223,0.672504722150992
100000015275,0.0023669097272883428
100000015433,0.010546447859627594
100000015475,0.27192942198501135
100000015747,0.0021452193644491725
100000015791,0.06906769127087735
100000015969,0.9943537757047761
100000016009,0.0024776611512605153
100000016197,0.4884040177682997
100000016219,0.00020807355432297852
100000016265,0.9996129594488151
100000016341,0.0029339737330109175
100000016351,0.0031252138975760703
100000016391,0.001975523688625486
100000016831,0.003847878687281583
100000016845,0.0002127827388841517
100000016861,0.04926602161144776
100000016987,0.0008683022635319464
100000017177,0.0041721930535422985
100000017277,0.9991243574365094
100000017281,0.0017809143193087092
100000017345,0.0007432801023183259
100000017367,0.0013901222382976526
100000017465,0.998811810068064
100000017469,0.0015076606876428843
100000017505,0.0020020216393771243
100000017691,0.007308871365168171
100000017693,0.14772246293047334
100000017965,0.006337760401944565
100000018097,0.006930086548206361
100000018117,0.00175403624097994
100000018123,0.020848071337507858
100000018259,0.0019144547646922272
100000018413,0.002945423344671525
100000018417,0.0019973119825581996
100000018629,0.9913033618636996
100000018905,0.05298054507620391
100000018941,0.6443290231003103
100000018979,0.002038386724458019
100000019251,0.009190024874902575
100000019375,0.07694245865140638
100000019379,0.021617108660819027
100000019487,0.9992746211949646
100000019489,0.007813777074962718
100000019507,0.011574591666529894
100000019641,7.245210826987781e-05
100000019697,0.013881810761984248
100000019829,0.0012483157576001589
100000019999,0.02119985447845895
100000020007,0.0007430136956184614
100000020017,0.0075989546388238426
100000020019,0.1714792025038461
100000020061,0.0008508223230913363
100000020213,0.0062526853278030686
100000020277,0.004505665098918711
100000020301,0.0005879101860865636
100000020393,0.03470069908889075
100000020459,0.6595823598592172
100000020665,0.0024081454237557328
100000020745,0.9196674839032676
100000020809,0.037242414541560256
100000020811,0.005324766842809559
100000020907,0.3127845496921243
100000020921,0.003403665748656387
100000020931,8.894174096001634e-05
100000020995,0.9917937595294141
100000021111,0.00040986414488810744
100000021175,0.0047280804728481824
100000021395,0.004226659276604333
100000021427,0.006503430390205104
100000021453,0.0007877423399953902
100000021457,0.49994318322889386
100000021553,0.9668948511887999
100000021649,0.005260878280876053
100000021659,0.3187957704197067
100000021759,0.0008508957876909966
100000021783,0.003173378139481995
100000021809,0.7921007301009579
100000021873,0.0007682134717400796
100000022129,0.9993288739225928
100000022335,0.9993250888331502
100000022357,0.0023028758839443364
100000022389,0.48562964536234465
100000022417,0.004214815640010138
100000022481,0.0023477830221021534
100000022499,0.9997014486810493
100000022571,0.07199086801691033
100000022651,0.03767704187916319
100000022677,0.0017011646186025791
100000022761,0.007950897830246077
100000022773,0.004186855664989954
100000022801,0.9994943133463022
100000022841,0.00013815060164015376
100000022931,0.051615157293894806
100000022963,0.13045814266794284
100000023051,0.00762757617410741
100000023443,0.01548372156124045
100000023563,0.006738843586132361
100000023659,0.024585041100608735
100000023915,0.0013499591707363471
110020371225,0.0034937388457218074
110020471524,0.9872839803528749
110020473123,0.22852241708119003
110020671528,0.0054547091767653206
110020673328,0.07502293810355926
110020771524,0.0009827010856565432
110020773124,0.012565667610690983
110100014168,0.000297480706415686
110100014369,0.03568932477537483
110100014466,0.00043278702017315255
110100014563,0.012500159518610318
110100016128,0.6050014889658356
110100016324,0.9997479007898669
110100016628,0.017171655335114926
110100016726,0.9986000322795744
110100016828,0.17648935393091017
110100016928,0.8871140093483457
110100018268,0.00011157867431209528
110100018468,0.0016857153433368188
110100018567,0.9585183061512882
110100018764,0.00021816242271503828
110100033067,0.9994487240836439
110100033863,0.0038289387793535436
110100035569,0.000851366509837635
110100035669,0.050755143154018995
110100071228,0.0010499357037653415
110100073229,0.3801209220611741
110100073827,0.018485583691401422
110100116024,0.0435499209975182
110100116027,0.00286259786114129
110100116423,0.9990075316212695
110100116425,0.059076937072644074
110100116429,0.001567133412828791
110100116920,0.0020054223085701137
110100118262,0.13226500356169366
110100118265,0.00216206170326345
110100118669,0.021583464101407386
110100133065,0.0006606830473530908
110100135162,0.9802022193055248
110100135163,0.0008684702758898221
110100135560,0.0001760225951844703
110100135562,0.05252516833673274
110100135764,0.0014172555050804571
110100135767,0.0017402668574264045
110100171021,0.0019955995530918907
110100171526,0.0005040762368254295
110100173725,0.0005754680546866594
110100214160,0.0013140272058011547
110100214261,0.00924356483363033
110100214263,0.003970558519587165
110100214268,0.000398377405169115
110100214961,0.029266237471187374
110100216329,0.0023129446499909976
110100218568,0.04106528212618917
110100218569,0.0003580094042400199
110100218662,0.0008340878293583854
110100218869,0.46295120924000055
110100218963,0.9946406224429133
110100233064,0.1281346463431243
110100233069,0.005233882611868811
110100235564,0.0014232816242332731
110100273222,0.013305273134257821
110100273229,0.9995009908567661
110100273426,0.08223337533870105
110100273825,0.0010155780088507856
110100316225,0.0017733470976013014
110100316421,0.0007648152407778137
110100316423,0.003985917764130451
110100316824,0.9854099609542809
110100316920,0.0003941360635145852
110100318867,0.01742879944064563
110100333066,0.4658928880373647
110100333868,0.006757823333965702
110100335060,0.003887332693973864
110100335161,0.02715678278469787
110100335662,0.9852084221017474
110100335665,0.8915884884442258
110100335769,0.9301427852087869
110100371225,0.0011250353871925572
110100373124,0.939705021113535
110100373323,0.9759696581187058
110100373324,0.8510156888409006
110100373526,0.07704321163085419
110100412420,0.000450099940860063
110100416123,0.007317373773066603
110100416221,0.009352113423085137
110100416425,0.0009924056859914572
110100418165,0.0005568379617920666
110100418369,0.008376553797179434
110100433869,0.002184577058810607
110100435160,0.9622226967540072
110100435463,0.004101607447245429
110100435467,0.0019594523965892345
110100435869,0.19085007045234872
110100471025,0.0007557849184078401
110100471223,0.5001117040297128
110100471225,0.004400742711970114
110100473027,0.27221032112185745
110100473524,0.00963972222661434
110100473723,0.9559730053301432
110100473728,0.9588578622476231
110100512322,0.005741013906833099
110100512326,0.013104840840791492
110100512625,0.9996135508343742
110100512728,0.0010485924458657559
110100514160,0.06635832942663608
110100514164,0.006561437646967383
110100514166,0.0009375382718067226
110100514169,0.0032377932248900134
110100516026,0.006552696451669534
110100516222,0.0065797034536364115
110100516323,0.001477828082052809
110100516524,0.00014423274143964
110100516727,0.0005085758446655386
110100516923,0.023027027462478682
110100516927,0.9912228348460952
110100518068,0.000871981541451782
110100518264,0.004562774322808829
110100518265,0.0009989546403280421
110100518665,0.015996341096705963
110100533768,0.001804000054579752
110100535060,0.00036401278132576205
110100535669,0.0011596521617451344
110100535765,0.0002963370823576369
110100535968,0.0008832288422593142
110100571024,0.0013305930056296423
110100571025,0.9954039742504386
110100573022,0.505046516555864
110100573428,0.08003615070460475
110100573527,0.0011569226325319237
110100612321,0.013943935463156209
110100612826,0.005850340390424142
110100614162,0.008789542549064493
110100614260,0.0784964822038295
110100614366,0.27866697508791444
110100614963,0.010601426698193198
110100616528,0.19641850006513212
110100618264,0.6636860651360544
110100618563,0.004510534337524611
110100618567,0.00738835523607645
110100618863,0.00807018643061702
110100618866,0.2534221303405572
110100633765,0.006270670476061164
110100633862,0.9995882832923727
110100635169,0.9878378880158877
110100635261,0.004027694311714051
110100635661,0.0013434195693234955
110100635662,0.0009882609119063572
110100635766,0.07418288759022984
110100673722,0.00026013624674957726
110100712426,0.0016309503697875844
110100712727,0.00015495261797490503
110100712925,0.9955904651717762
110100716423,0.0002677026653158785
110100718167,0.004359973535308546
110100718261,0.0016116925609275707
110100718463,0.14593896856641358
110100733761,0.0005197912874216464
110100733863,0.9661057712162046
110100735067,0.0006476498839188587
110100735363,0.0008462432568824855
110100735566,0.0006418794331268895
110100735568,0.011113779678551837
110100773026,0.005687557958923978
110100773229,0.9615495726052748
110100773324,0.0016999705341889427
110100816124,0.0032742031881412095
110100816221,0.07102254353432028
110100816329,0.0003813664979361802
110100816527,0.02731220720095029
110100816923,0.0006630704497853061
110100818061,0.016037770332118947
110100818564,0.9999194196795544
110100818565,0.998425721033756
110100818662,0.000881220540239226
110100818965,0.0010845517039230167
110100833064,0.0001682494736856471
110100833863,0.0016155143631063156
110100833868,0.0014017999080842647
110100835563,0.000833970172749115
110100835863,0.00024376300195000039
110100871523,0.9737028425699987
110100873726,0.01653248701452649
110100873822,0.15519730773267598
110100873924,0.015305120615238097
110100873925,0.019104861417722167
110100873926,0.04923341100529511
110100916925,0.031043055290694364
110100933064,0.09087978993203526
110100933861,0.00038115174080909775
110100935065,0.005041090199386996
110100935160,0.00551092070827733
110100935361,0.0009806553509798016
110100935364,0.1752347758643594
110100935462,0.06360293216775284
110100935665,0.0015723772128440623
110100935666,0.0014151631059104862
110100935964,0.0012933521778682473
110100935966,0.003210689807758043
110100971224,0.00781606987437254
110100971227,0.7486078384126081
110100973127,0.44460380136673594
110100973223,0.0023099412179764162
110100973325,0.7928264904481082
110100973623,0.006217722792206884
110100973626,0.002753887952927312
110100973722,0.956629252712138
110101012126,0.0009794018101457961
110101012127,0.14479122294699848
110101012326,0.1511095963211009
110101012724,0.003915640534106138
110101012725,0.031455395402629496
110101012729,0.0007828788122367979
110101014163,0.001071212035409232
110101014169,0.08140947958065872
110101014964,0.0013751444683697829
110101016424,0.002749306957268944
110101016425,0.0797237731043007
110101016528,0.011592975046073916
110101016824,0.0052104282625220506
110101016826,0.027545116536094483
110101018068,0.00576323320209189
110101018166,0.6214603312430657
110101018266,0.05761286037724847
110101018269,0.0007405183143401528
110101018565,0.00016926423176916037
110101018666,0.00016104165730416816
110101018760,0.06745805143359343
110101018762,0.0014706601871399408
110101018767,0.0005029999619800444
110101018861,0.0029226029499319303
110101018862,0.001659335982920772
110101018966,0.007696822877560531
110101035168,0.927942594212833
110101035260,0.005551239235823866
110101035367,0.006503760338527569
110101071022,0.0007961741985281007
110101071523,0.04721416027859529
110101073020,0.02349895126163479
110101073023,0.0017944459845167524
110101073129,0.0009567552720620745
110101073221,0.0007829006990967653
110101073325,0.0007935200778515943
110101073528,0.021114597322442866
110101073823,0.0033171682165943545
110101073825,0.0808992407018385
110101073925,0.9502856247743615
110101112421,0.1606104628934041
110101112526,0.002486683596817401
110101112925,0.002330293593351029
110101114263,0.02005572277244832
110101114268,0.20328520039766476
110101114362,0.016706758051124215
110101114365,0.005899182174444604
110101114961,0.045893400685884614
110101116023,0.002646165411288092
110101116426,0.0009213021483575255
110101116626,0.002737893353216747
110101118364,0.043880631962352645
110101118462,0.054993805257639604
110101118767,0.0005104203996375195
110101118860,0.015080982415193398
110101133862,0.026976771356190206
110101133863,0.005637367121490046
110101135167,0.2623907280026791
110101135461,0.0017352121131778875
110101135660,0.9033397175174299
110101135762,0.9627496288423212
110101135862,0.0028687607930737865
110101135965,0.8914981622150251
110101173027,0.0024079921870829024
110101173122,0.001191718082160739
110101173321,0.006104884686645411
110101173324,0.00047287474622260923
110101173327,0.0021959720804185876
110101173728,0.0024069825866455427
110101173822,0.9202462278585074
110101210025,0.8252260619229496
110101210169,0.9477685892150098
110101210260,0.5732696318307161
110101210262,0.46413277377868406
110101210461,0.03314298836307604
110101210462,0.08099374504387576
110101210469,0.003254591918012309
110101210620,0.002318613765455566
110101210621,0.016964656285670576
110101210722,0.005084283480716984
110101210926,0.0665994558359863
110101210967,0.003163103042966588
110101212129,0.0012157804105990381
110101212165,0.09065982838080174
110101212225,0.9445537905892435
110101212324,0.1407456671087997
110101212327,0.0006001124578808098
110101212364,0.0036345669215928954
110101212423,0.06551483117154541
110101212462,0.0029776185108445806
110101212561,0.34295678765452714
110101212568,0.020284179133892997
110101212760,0.25246130277344886
110101212820,0.9301954494096465
110101212921,0.00216913828263146
110101212927,0.001244872929175462
110101212928,0.0020786293970841366
110101212961,0.010951041799465377
110101214060,0.967000934116409
110101214464,0.026906874512994377
110101214466,0.024050586626450394
110101214769,0.02216424035224828
110101214861,0.00019943566343067214
110101215320,0.0003116065549823171
110101216027,0.0020390619400512933
110101216163,0.004948962020384791
110101216425,0.03779580364915673
110101216521,0.001261179289840529
110101216522,0.004313243715811568
110101216524,0.004999243917779833
110101216529,0.09647761012819882
110101216628,0.0037198957180378804
110101217229,0.0029049396594181425
110101217422,0.04170075839392971
110101217621,0.003864644799230811
110101217825,0.2224832897000352
110101218660,0.001834644762509407
110101218664,0.0004270022288093137
110101218668,0.0009297991826267908
110101218766,0.006293576283275683
110101218863,0.3378110970157391
110101233068,0.03441746668848481
110101235060,0.49096880138190374
110101235165,0.008782335742266353
110101235269,0.01982907870869477
110101235363,0.00307915605521999
110101235662,0.022892566970753158
110101235761,0.0009824713549559528
110101235962,0.011649700979366254
110101235965,0.08483301729808612
110101235966,0.002777755298586403
110101271227,0.05458587546854284
110101273028,0.0008548905754692831
110101273329,0.005461753243314132
110101273429,0.0014770527689136343
110101273529,0.996836058498713
110101273620,0.9996930640163229
110101273722,0.09147908302917604
110101273922,0.0003854046603385918
110101312127,0.0012002409196862204
110101312427,0.046784766205502606
110101312428,0.0025434007422742216
110101312724,0.005124846104038483
110101312728,0.02550088702996399
110101312828,0.0021457609703088867
110101314168,0.02381538720773717
110101314366,0.8256605259365437
110101314368,0.0010519505621983992
110101314469,0.0013208491696170687
110101314964,0.000683083070852623
110101316220,0.04094145664278589
110101316229,0.014300305038260599
110101316423,0.009555843897792118
110101316427,0.0011766705043072278
110101316627,0.21903981329320446
110101316720,0.04308284162553641
110101316729,0.9467550575222666
110101316927,0.0008174765188816502
110101318160,0.0017143754073527756
110101318163,0.004433605028171811
110101318266,0.007660667142771385
110101318465,0.1361149249965852
110101318665,0.002786757766546792
110101333767,0.00947062873751601
110101335266,0.8115365695274255
110101335269,0.0011367634721270203
110101335362,0.0002832705255405124
110101335462,0.0047736627586935304
110101335667,0.014338499835423733
110101335867,0.0007711475698052336
110101335968,0.0041371459001051025
110101373028,0.007915506979067425
110101373220,0.025515149007930848
110101373225,0.00048748341045257447
110101373227,0.02281607407621369
110101373524,0.022326954470873225
110101373529,0.0022881635743861256
110101373824,0.027939251622285402
110101410222,0.03387798196292212
110101410323,0.5952702843315069
110101410529,0.0015780172867012159
110101410726,0.0037964179072403205
110101410826,0.0003899000096844768
110101410923,0.008025417808201343
110101412525,0.002870823592120895
110101412527,0.03242446697998887
110101412620,0.3407763249685274
110101412724,0.334695039786422
110101412728,0.0015618406980909868
110101412929,0.013527474640690693
110101414569,0.8453258919608507
110101416028,0.04663866159382836
110101416126,0.2522282033214279
110101416320,0.002120644058031368
110101416621,0.006621627091381734
110101416721,0.002535324766156896
110101416823,0.24309945636245797
110101416924,0.3277725207313744
110101416927,0.005616827238332226
110101418261,0.0019205533738902664
110101418562,0.0013890544407561024
110101418567,0.0019695058835153627
110101418660,0.005085922505412083
110101418968,0.006410723271711368
110101435069,0.0043837818424338456
110101435464,0.0009881378971129005
110101435960,0.001703311112298743
110101471028,0.6822260728260914
110101471220,0.017633896164775224
110101471522,0.025766072158101727
110101473121,0.29252608234825034
110101473124,0.17734153740789466
110101473127,0.887185051068499
110101473429,0.008772481462105432
110101473723,0.011754761523886504
110101510262,0.0020671734321804844
110101512120,0.0032777732838771834
110101512121,0.017638950361089565
110101512129,0.7388238316562474
110101512321,0.03996292342299434
110101512325,0.017423874785567926
110101512727,0.07444095913532574
110101512927,0.010971121317630754
110101514162,0.0059740848729314565
110101514165,0.8885799215134881
110101514562,0.012495879617516706
110101514861,0.3746808566713433
110101516029,0.46277963528065413
110101516321,0.003448998512992549
110101516326,0.0018900517729654998
110101516521,0.001266082167999207
110101516623,0.001929473116111348
110101516627,0.004928639714913265
110101516728,0.00412381741323756
110101516823,0.007664672340003902
110101518268,0.9957572458074375
110101518464,0.015075124330192268
110101518562,0.005280795024348745
110101518665,0.005122765563475112
110101518767,0.0015413740239631202
110101518966,0.0013651547864241235
110101533062,0.0011374569223475289
110101533769,0.03817538740616701
110101533865,0.0012974882599664586
110101535067,0.019715697895847602
110101535368,0.0008403100073352954
110101535567,0.012541964029107485
110101535662,0.012998381866342746
110101535960,0.7760701080710262
110101535969,0.0036482316004092584
110101571222,0.0004177274560728184
110101571227,0.1975087766022077
110101571523,0.012672681591976596
110101571527,0.00208356462805338
110101573228,0.06352545669575496
110101573520,0.05097712219343491
110101573629,0.0006857606404385604
110101573822,0.004223640764534053
110101573825,0.0008916827127597337
110101573827,0.018910668054533036
110101573924,0.003058531468960835
110101610020,0.00039913013291303917
110101610267,0.024726852166276972
110101610321,0.004451903069306909
110101610464,0.0029483313149666554
110101610529,0.5418945251476105
110101610623,0.010262063742325302
110101610722,0.004273586128132685
110101610725,0.005425026494669503
110101610924,0.8664626902942373
110101612223,0.00019526334000355457
110101612260,0.08383863634760538
110101612328,0.001068778397878946
110101612362,0.0004879480260740935
110101612364,0.7693958532952343
110101612421,0.005437960083249469
110101612424,0.0015783499423677133
110101612425,0.001142109845958005
110101612427,0.0004241246965955807
110101612464,0.11762264560252153
110101612622,0.0012754295726898413
110101612760,0.003597770787823958
110101612767,0.6899505937813201
110101612962,0.5683735658188923
110101612966,0.18801210592334391
110101614127,0.0006550707050831489
110101614364,0.19182043041888056
110101614761,0.06607481055316022
110101614762,0.00030120781638501916
110101615029,0.00043277810997435437
110101615429,0.02288380753667311
110101615825,0.022454640820699853
110101615827,0.9472873809233098
110101616060,0.020417250458699646
110101616063,0.009337702927792348
110101616128,0.011248598409153172
110101616129,0.09939330730393843
110101616262,0.8509202056141805
110101616264,0.0006503878088605943
110101616321,0.17056249762904357
110101616329,0.001188749730636764
110101616464,0.005041232635390653
110101616522,0.001670335830439355
110101616528,0.003747130379057715
110101616563,0.9504489839184924
110101616565,0.004166250079111769
110101616663,0.12963043077009578
110101616721,0.027873093692502092
110101616828,0.003230444410456517
110101617025,0.010965257790510411
110101617428,0.7466990519951566
110101617728,0.0004075382229415054
110101618167,0.012449949996885047
110101618260,0.05539846718731782
110101618267,0.9992266787350267
110101618269,0.008457472716364753
110101635063,0.005209491380463949
110101635265,0.02566706165795241
110101635269,0.26036014965171783
110101635362,0.26110766509366795
110101635660,0.12000030883938924
110101635662,0.0006635287895609443
110101635666,0.024072352144338584
110101635863,0.2218591042116888
110101635866,0.00309146055338621
110101635961,0.005887257293511362
110101673020,0.05008606994917377
110101673026,0.014687787290862812
110101673127,0.006487200292827009
110101673222,0.00817641439436863
110101673228,0.003920054405919607
110101673321,0.0013505035833238461
110101673422,0.009938461144358037
110101673522,0.0037709854432386456
110101673723,0.23930051829281848
110101673827,0.0036437906985905895
110101710127,0.036054708100822654
110101710128,0.9994584113515665
110101710325,0.8883768489283578
110101710423,0.08941017283923575
110101710721,0.00207484412511084
110101712429,0.0020441569072639763
110101712620,0.014801408792693475
110101714167,0.0033071672121652777
110101714169,0.0018639715106187566
110101714263,0.0011791781271288438
110101714360,0.0016059200804037198
110101714560,0.9746969658106516
110101714960,0.0007596920542547623
110101716021,0.026126122188033566
110101716822,0.0005078787308151662
110101716828,0.003553704888373458
110101718068,0.15796911351730986
110101718161,0.07454812548291583
110101718168,0.002840957360732821
110101718169,0.003618106974217641
110101718568,0.0023091175389511475
110101718662,0.014909940776426593
110101718760,0.0009718368784147048
110101733860,0.0025242850749447815
110101733867,0.0003890693670632361
110101733868,0.9965396044886203
110101735062,0.011693328996570097
110101735669,0.2955784058139516
110101735766,0.0005716108788062324
110101771521,0.008440987719882366
110101773023,0.061870577453524415
110101773227,0.011044229161104022
110101773522,0.03490110196548228
110101810163,0.9996918434736007
110101810167,0.0007549948332832849
110101810168,0.025352653578734903
110101810267,0.007582027130081763
110101810361,0.0412285034652402
110101810363,0.002249456819782777
110101812321,0.0057730384575786125
110101812427,0.000794532415266629
110101812824,0.19825506742956708
110101814061,0.16745911757039186
110101814067,0.0015613825107925066
110101814767,0.03227256141853931
110101814768,0.0022661374133839526
110101814860,0.001513923958377351
110101814862,0.0019761444114657196
110101814865,0.00042532371639265903
110101814967,0.011665108459800089
110101816027,0.015916216573928298
110101816220,0.0016085593444315823
110101816223,0.9996506803493207
110101816420,0.4800179681818077
110101816529,0.0073998103277645435
110101818162,0.0053354448023094836
110101818361,0.16540112915854546
110101818768,0.004601230255418209
110101833065,0.002984998876088625
110101833869,0.6510416971052708
110101835062,0.0012666966348237664
110101835266,0.07051961949721783
110101835468,0.06992763386000307
110101835564,0.9997546208776186
110101835569,0.057102774141826386
110101835960,0.1278727126395984
110101873123,0.0058841512394520335
110101873126,0.01233402455758258
110101873228,0.5757569725603845
110101873321,0.0003947440903268307
110101873624,0.012327596226020615
110101912120,0.003413569234119041
110101912129,0.047688849893349414
110101912226,0.002092252582858094
110101912528,0.0013000074761418208
110101912627,0.04920328436687652
110101912629,0.002582725336866757
110101912822,0.0020408846207230127
110101912825,0.008335359643711706
110101912922,0.0005155952982185016
110101914063,0.44495123732431396
110101914168,0.009401807760285196
110101914169,0.7236603582008997
110101914361,0.0004990800945625697
110101914561,0.051857288702707505
110101914569,0.005858676019404902
110101914968,0.07558410524462969
110101916723,0.09807524881021294
110101916729,0.02957848991469035
110101916823,0.14633679889041992
110101918161,0.001749315156448413
110101918461,0.9275574701525523
110101918564,0.008346202920793747
110101918567,0.0002743881418006689
110101918860,0.9991514591930012
110101918861,0.20713967740243427
110101935266,0.1431408416908502
110101935465,0.0010276132162774137
110101971228,0.002026236521027358
110101973024,0.02728005253523582
110101973120,0.0005809387258973877
110101973123,0.009491628767716065
110101973221,0.045714275352214846
110101973421,0.028001754143431312
110101973429,0.0017899429717790868
110101973524,0.009249609308200589
110101973823,0.0002669915473842997
110101973922,0.9994871696470441
110102012123,0.00034757808509517003
110102012125,0.022038431507971763
110102012329,0.9511162756641577
110102012522,0.0010097809376576382
110102012625,0.003934295141016292
110102012728,0.004574102608115987
110102012823,0.0008101411689386049
110102016229,0.00047407816419584383
110102016429,0.004236606867067263
110102016521,0.7927565103484974
110102016721,0.0031566830666421067
110102016727,0.14588140318855253
