userid,lgbm_roof_fold5_lr0.013_numleaves128_minchildweight4_featurefraction0.91_baggingfraction0.75_l1-0.5_l2-0.5seed47
100000010239,0.0002989878777769471
100000010247,0.0021485693663409835
100000010249,0.09055400065447611
100000010279,0.3581876681368627
100000010287,0.6556584078402129
100000010293,0.0023575521654683614
100000010297,0.0013921895541303224
100000011105,0.00572107763004435
100000011131,0.037608051798429236
100000011325,0.003745897706067789
100000011427,0.0018976461075349384
100000011573,0.0008784591057384604
100000011591,0.20875341193865507
100000011653,0.00042307874219335524
100000011741,0.004480680080479982
100000011755,0.08488077434194864
100000011763,0.0015187232431516594
100000011845,0.009965350184536459
100000011933,0.00040079717352279655
100000012027,0.0002487259448502539
100000012133,0.0013608440149102906
100000012137,0.0027403348820115637
100000012213,0.005759056079178696
100000012219,0.003267076536359191
100000012235,0.0006808578908124177
100000012277,0.04232843640478443
100000012341,0.0020998053034621705
100000012367,0.0015259263963540949
100000012405,0.2566038676727534
100000012441,0.01163756925512445
100000012507,0.00011545769982127781
100000012713,0.0006939907724877195
100000012715,0.0071828692101972725
100000012717,0.07612675164429786
100000012719,0.001191061054766976
100000012793,0.0024260210787140904
100000012867,0.9918387564718911
100000012885,0.16525597976511852
100000012889,0.00018714292442892542
100000012931,0.16901796679065875
100000012965,0.005397932883804062
100000012981,0.531202001209107
100000013027,0.00017295710650765345
100000013381,0.00027829009822549576
100000013429,0.0019196594681977815
100000013461,0.005299609609378317
100000013471,0.22096278580405315
100000013499,0.8101320139225667
100000013669,0.01467397185474178
100000013673,0.0005413688640808148
100000013837,0.006991488377176464
100000013965,0.00252827743327934
100000014029,0.9991450317846085
100000014143,0.060658619583605
100000014259,0.10834530771896944
100000014271,0.9500309438558312
100000014311,0.0011770768193195503
100000014315,0.02256497663079676
100000014383,0.0037548332420210663
100000014421,0.11360001467592876
100000014423,0.00023179875151867527
100000014449,0.005938768179216096
100000014641,4.6433651614594145e-05
100000014679,0.0018520065596278452
100000014745,0.00020787513978607456
100000014865,0.00046576530868015477
100000014899,0.0007398894286595156
100000014949,0.9707405926651458
100000014973,0.000207805706661131
100000014981,8.338933490619647e-05
100000015043,0.0025567644859575862
100000015129,0.4998188984216126
100000015145,0.00023946973861430825
100000015153,0.0004362851418928612
100000015213,0.009083631771798079
100000015223,0.5526857902283986
100000015275,0.0023117954786137486
100000015433,0.005737949019714233
100000015475,0.3552822243820926
100000015747,0.003002059486698061
100000015791,0.027089905426066138
100000015969,0.9857216308124591
100000016009,0.000466130339183975
100000016197,0.37504855680384774
100000016219,0.0006379646973751259
100000016265,0.9998156780270443
100000016341,0.002343052340510129
100000016351,0.0011388361257608553
100000016391,0.0003364419568092934
100000016831,0.004092969857218777
100000016845,0.00010726280303198396
100000016861,0.0197148795052421
100000016987,0.0007023761616296545
100000017177,0.001764625722988651
100000017277,0.999104510467349
100000017281,0.0007418989412068728
100000017345,0.00023584221551293977
100000017367,0.00035126461277653985
100000017465,0.9985772981557366
100000017469,0.0018940025797186209
100000017505,0.000817656450486271
100000017691,0.019220142398847583
100000017693,0.1737473285611555
100000017965,0.00543999580037373
100000018097,0.004918815608666811
100000018117,0.0013481226853637998
100000018123,0.009167817507999474
100000018259,0.0007908949282490162
100000018413,0.002174038559061288
100000018417,0.00048676854379920933
100000018629,0.9938166508196578
100000018905,0.07203413987922314
100000018941,0.5971210239913092
100000018979,0.0017943343064411208
100000019251,0.016620921390857087
100000019375,0.035058297975462886
100000019379,0.010058225810556796
100000019487,0.9983154143099341
100000019489,0.008424758384850182
100000019507,0.0023309563663991306
100000019641,0.0001181245209914022
100000019697,0.0024934961929622902
100000019829,0.00047022041737782846
100000019999,0.010431208160603075
100000020007,4.9962284895823445e-05
100000020017,0.0010387544573442346
100000020019,0.09613131398431628
100000020061,0.00014520746046266944
100000020213,0.0028871677492177954
100000020277,0.001457692634222503
100000020301,0.000571316342194566
100000020393,0.02047362713764643
100000020459,0.7359233525708195
100000020665,0.0008387676018149666
100000020745,0.965925979427496
100000020809,0.044183968829814985
100000020811,0.0009007193269167983
100000020907,0.32810870113591245
100000020921,0.0019270832431529615
100000020931,3.599789526907034e-05
100000020995,0.9983149531396813
100000021111,0.0009824671041730269
100000021175,0.0011078280389357014
100000021395,0.004360962606229788
100000021427,0.0032459160727747525
100000021453,0.00012412642073314929
100000021457,0.8248906095040042
100000021553,0.8069779368431546
100000021649,0.0019318845224489194
100000021659,0.3600144262726776
100000021759,0.0014901860945183952
100000021783,0.0018117217879299661
100000021809,0.7735382608140635
100000021873,0.00018883807653886402
100000022129,0.9984539607028977
100000022335,0.9983974720858031
100000022357,0.0008877933718454987
100000022389,0.47531835563566804
100000022417,0.002318485484140803
100000022481,0.0008046022562185711
100000022499,0.9998961956723871
100000022571,0.017469000475536244
100000022651,0.024759917736876084
100000022677,0.0005561630885961685
100000022761,0.005785106437772818
100000022773,0.004921670822947271
100000022801,0.9998215753915775
100000022841,0.0004260450546224802
100000022931,0.025674444536128282
100000022963,0.059792660038674325
100000023051,0.0065788368382592045
100000023443,0.01003062395762575
100000023563,0.0028783177234346573
100000023659,0.005616723900171267
100000023915,0.000275994301097471
110020371225,0.0017905394286382133
110020471524,0.9961594496278094
110020473123,0.18669777405693924
110020671528,0.004407007585596217
110020673328,0.13720535996022756
110020771524,0.00016356594456274677
110020773124,0.0037514782448119406
110100014168,0.00012990868401541276
110100014369,0.026174698007001816
110100014466,0.0001561273554527389
110100014563,0.010448012913933831
110100016128,0.7142073380179849
110100016324,0.9996645108298587
110100016628,0.00560658667643229
110100016726,0.9974403377352904
110100016828,0.048607198988104054
110100016928,0.9125602037500613
110100018268,1.5141027555120328e-05
110100018468,0.0024618589872659534
110100018567,0.9779132433580624
110100018764,0.0011687186227723216
110100033067,0.9994387037446554
110100033863,0.007891817267177073
110100035569,0.00010270160478496923
110100035669,0.06247645397094634
110100071228,0.0003754919949919984
110100073229,0.4922030414604303
110100073827,0.007830747449065164
110100116024,0.2315351436449642
110100116027,0.0014988023985941902
110100116423,0.9984081799944645
110100116425,0.0789285554105627
110100116429,0.00014601461684905464
110100116920,0.0004426635180538554
110100118262,0.03108914528488574
110100118265,0.0013818531176926375
110100118669,0.007377699108339088
110100133065,0.0009261859356888461
110100135162,0.9709573981346892
110100135163,0.00015750837055435868
110100135560,0.0005785928328027424
110100135562,0.01821297489369954
110100135764,0.0006681531089991584
110100135767,0.0004795275433109083
110100171021,0.0029356797887122093
110100171526,0.0007480017247843849
110100173725,0.0012611322405341047
110100214160,0.006991590118743861
110100214261,0.0016194855769220261
110100214263,0.003597449155288865
110100214268,0.0002587972691604833
110100214961,0.005229784136393801
110100216329,0.0029227917930354243
110100218568,0.015398281237953506
110100218569,0.00016445741250514575
110100218662,0.0008345870889362149
110100218869,0.4583762990139328
110100218963,0.9987133901064331
110100233064,0.04540476442392357
110100233069,0.0008647818085980623
110100235564,0.00022629084306784771
110100273222,0.01762564501945118
110100273229,0.9985148589888034
110100273426,0.05323806330169803
110100273825,0.00017141164540224212
110100316225,0.0024074400306676206
110100316421,0.0008074052832698297
110100316423,0.004108647508349792
110100316824,0.9961049109404169
110100316920,0.0009881817456531589
110100318867,0.011374744245252066
110100333066,0.5539177530314958
110100333868,0.0022594887071994583
110100335060,0.002444485288712349
110100335161,0.023854629216593457
110100335662,0.994977127931497
110100335665,0.8539654623302749
110100335769,0.9110329686582712
110100371225,0.0013791342549724218
110100373124,0.9139387533520945
110100373323,0.9915867414881929
110100373324,0.948959658113172
110100373526,0.06246598915237098
110100412420,0.001221113241306874
110100416123,0.002147902546613104
110100416221,0.004481180026497091
110100416425,0.003031747063492954
110100418165,0.0003964884820165239
110100418369,0.009621203517252886
110100433869,0.0006246853216698434
110100435160,0.9912555252304893
110100435463,0.0010178897956254719
110100435467,0.0007365449402004165
110100435869,0.22178138008729847
110100471025,0.0018121039118278901
110100471223,0.3317790679590146
110100471225,0.0024015683262652693
110100473027,0.13794467803968452
110100473524,0.0021468959707346084
110100473723,0.9695665006828921
110100473728,0.9916767959796773
110100512322,0.000899450785934232
110100512326,0.0036833640694890974
110100512625,0.9994559461992191
110100512728,0.001867244656723411
110100514160,0.02765306487687402
110100514164,0.0028620999106037607
110100514166,0.0009147576794889356
110100514169,0.0028360815997919703
110100516026,0.016235834834121568
110100516222,0.002356608036794701
110100516323,0.0010364024725412603
110100516524,2.9491844958138318e-05
110100516727,0.00025220222311514955
110100516923,0.024859632542749605
110100516927,0.9952072415097735
110100518068,0.0002721869790718855
110100518264,0.005443945282840742
110100518265,0.00029292295369258496
110100518665,0.011989553022503808
110100533768,0.0008687559219698983
110100535060,3.304379210799281e-05
110100535669,0.001368959969122263
110100535765,0.000443113624676731
110100535968,0.0007656659953660696
110100571024,0.0022593923099303585
110100571025,0.9983208427387827
110100573022,0.7479697265983236
110100573428,0.09722685492327011
110100573527,0.0010420023378950028
110100612321,0.009204253977708987
110100612826,0.0019744645484612022
110100614162,0.001200782504540431
110100614260,0.053930341484831515
110100614366,0.2418360510361621
110100614963,0.009541679347736087
110100616528,0.09860558688283481
110100618264,0.6857131344657486
110100618563,0.0011543035791593908
110100618567,0.01298726987178785
110100618863,0.01540331673250345
110100618866,0.3193755980164561
110100633765,0.002171377147189044
110100633862,0.9987190845143908
110100635169,0.9813652510384302
110100635261,0.003449147038172909
110100635661,0.0010053615160603958
110100635662,0.0004048837807139208
110100635766,0.13486720018790818
110100673722,2.5836909635937386e-05
110100712426,0.000740653712870005
110100712727,3.6610336737438427e-05
110100712925,0.9980041888933601
110100716423,0.0009825512177799786
110100718167,0.0014078523077051394
110100718261,0.0016655051693528406
110100718463,0.1651787166031632
110100733761,0.00037741776170377304
110100733863,0.9461387493077016
110100735067,7.337158259584898e-05
110100735363,0.00044820867858826475
110100735566,0.00046941717929251407
110100735568,0.0020013585975864143
110100773026,0.0023758449033687823
110100773229,0.9868131923628461
110100773324,0.0003291297415165626
110100816124,0.0011049995254156343
110100816221,0.02943018584586685
110100816329,0.0005447351012411898
110100816527,0.05713983415739301
110100816923,0.00032368614298949547
110100818061,0.006286621712699575
110100818564,0.999897447041983
110100818565,0.9981087127748626
110100818662,0.001946299053381475
110100818965,0.00029949974818315925
110100833064,0.0004073619657705517
110100833863,0.0013062949133702424
110100833868,0.0004805034378550615
110100835563,0.0003534490613226953
110100835863,7.58369913648714e-05
110100871523,0.9790855712848596
110100873726,0.0059843232401483645
110100873822,0.15068419945703942
110100873924,0.011576930613945172
110100873925,0.022491294909629977
110100873926,0.008680049069313732
110100916925,0.002816523292370279
110100933064,0.07580058315190027
110100933861,5.897145946947271e-05
110100935065,0.0010438942625784987
110100935160,0.008064679149211888
110100935361,0.00010728361818446169
110100935364,0.1369798768131316
110100935462,0.15712463675617733
110100935665,0.0030512724835268686
110100935666,0.0021765511292201113
110100935964,0.00012024841765807226
110100935966,0.000988432061395992
110100971224,0.009772507402812667
110100971227,0.5840560712136776
110100973127,0.42757872139858843
110100973223,0.002076754968373852
110100973325,0.9269861378085757
110100973623,0.006180108953933212
110100973626,0.0003381037620621893
110100973722,0.9308064613288652
110101012126,0.0007089625005793067
110101012127,0.13713631980340038
110101012326,0.11221782805699887
110101012724,0.0035621697700610375
110101012725,0.021949669838374073
110101012729,0.0009207324369983031
110101014163,0.0012118090389839865
110101014169,0.019928529342988145
110101014964,0.001554480145181363
110101016424,0.0012242977026529433
110101016425,0.029714838750205395
110101016528,0.005129124807883499
110101016824,0.004305437296107187
110101016826,0.004106046594145655
110101018068,0.0016038554043629307
110101018166,0.7412460452057942
110101018266,0.05715897820357647
110101018269,0.00011412467296401483
110101018565,0.000893738788291006
110101018666,4.856074470462465e-05
110101018760,0.023916182743794846
110101018762,0.0003190079536960276
110101018767,0.001276495415048712
110101018861,0.00045619632326772706
110101018862,0.000521551342460591
110101018966,0.005122406315437112
110101035168,0.9485587144015388
110101035260,0.010390667714995827
110101035367,0.0029456551445167407
110101071022,0.000188526753448978
110101071523,0.035865890845313324
110101073020,0.07134635691014786
110101073023,0.0005268630175550697
110101073129,0.0015587741617961721
110101073221,0.0001907633793837956
110101073325,0.00036348458189180836
110101073528,0.0020697504034815936
110101073823,0.000752619805746964
110101073825,0.07717206045968013
110101073925,0.9379856025058213
110101112421,0.1071853272540223
110101112526,0.00043455188112028484
110101112925,0.0015626998712051576
110101114263,0.005826814205719391
110101114268,0.40174304518295306
110101114362,0.0025248198423127297
110101114365,0.005093340427966644
110101114961,0.01745625580228452
110101116023,0.0012975300726941435
110101116426,0.0001494877561662646
110101116626,0.0016601643717102839
110101118364,0.011709739177613778
110101118462,0.05512092049170319
110101118767,6.006839962049776e-05
110101118860,0.011818512592253536
110101133862,0.00567343465000534
110101133863,0.0007613584963079965
110101135167,0.0749425094961346
110101135461,0.00047206715520058904
110101135660,0.9437297973975927
110101135762,0.9586256755653192
110101135862,0.0007591960243656603
110101135965,0.8493191142347895
110101173027,0.001591522487718744
110101173122,0.0003944941271873173
110101173321,0.0016969818311103346
110101173324,0.00010203455230916606
110101173327,0.001605280031628474
110101173728,0.0033225300706140235
110101173822,0.9568892502866009
110101210025,0.9147183150295568
110101210169,0.9815147363568381
110101210260,0.8026440857038472
110101210262,0.4945021172604124
110101210461,0.019732843525216086
110101210462,0.06145326706721684
110101210469,0.0018379937902125974
110101210620,0.000385260592955705
110101210621,0.017198049352530838
110101210722,0.003383579132638242
110101210926,0.020711906124463747
110101210967,0.006260990641750402
110101212129,0.00040039400446237366
110101212165,0.02484276442848742
110101212225,0.9924287573249997
110101212324,0.08889560853445813
110101212327,0.00010014543024775676
110101212364,0.0030934897364094283
110101212423,0.03418282283058456
110101212462,0.0006316448533886993
110101212561,0.26190225212080037
110101212568,0.00881087463621561
110101212760,0.3688932253444652
110101212820,0.9824463244806249
110101212921,0.003951264787174785
110101212927,0.002183992808493506
110101212928,0.0018144175371318254
110101212961,0.0019720609237202876
110101214060,0.9428101855380123
110101214464,0.006404956424260629
110101214466,0.018711052549623623
110101214769,0.02826230844724471
110101214861,0.000161129746070883
110101215320,2.967732543209026e-05
110101216027,0.0006550266359188276
110101216163,0.012564408346233633
110101216425,0.015146496644915915
110101216521,0.0005323842099172016
110101216522,0.000685621938005819
110101216524,0.0010749842977857518
110101216529,0.03685086370765772
110101216628,0.0005115076051835859
110101217229,0.0023701660101529765
110101217422,0.02191476766107172
110101217621,0.003814283637554874
110101217825,0.1966072183997896
110101218660,0.0013726384742191158
110101218664,0.00023896214528854804
110101218668,0.00013213801116097255
110101218766,0.000823086732725611
110101218863,0.4981352148042761
110101233068,0.02613675351372217
110101235060,0.615518744580794
110101235165,0.03635341160227008
110101235269,0.004907839668966594
110101235363,0.0007537104834352654
110101235662,0.014943591779453355
110101235761,0.0002656254211810015
110101235962,0.0013295236195744772
110101235965,0.023325346950985367
110101235966,0.0017977273224590372
110101271227,0.02760260509681227
110101273028,0.00032607435061182455
110101273329,0.0020310287656882206
110101273429,0.0010889374576259344
110101273529,0.9983334336426923
110101273620,0.999063376977679
110101273722,0.04843729284025131
110101273922,0.00011612626121002684
110101312127,0.00016349343501131407
110101312427,0.06474944781612307
110101312428,0.00571404023214048
110101312724,0.004490692669763518
110101312728,0.006874343384158081
110101312828,0.0004954669119489526
110101314168,0.03159301668754865
110101314366,0.9099557390856033
110101314368,0.0002101586166628157
110101314469,0.0006210461807680497
110101314964,0.001274869179092941
110101316220,0.05539492681432332
110101316229,0.0027684741501396797
110101316423,0.008823234496753858
110101316427,0.00017558678088729911
110101316627,0.08604471339336868
110101316720,0.04130741308816767
110101316729,0.9758257976552789
110101316927,8.346020168358809e-05
110101318160,0.00046924721873107324
110101318163,0.001926643643159701
110101318266,0.004919683632494449
110101318465,0.02533339518117507
110101318665,0.0004895308027426256
110101333767,0.00951031535820546
110101335266,0.905381148234976
110101335269,0.0002281647206043948
110101335362,0.0008955424078411808
110101335462,0.004336157714045297
110101335667,0.0051160621539037415
110101335867,0.0013848490772385687
110101335968,0.0006712450042235144
110101373028,0.003523118656627882
110101373220,0.023702940712052728
110101373225,0.0007335134168052753
110101373227,0.0072727946267231525
110101373524,0.013636837728852214
110101373529,0.0018614893125315317
110101373824,0.030869335527831734
110101410222,0.034442198818910835
110101410323,0.5979698071390251
110101410529,0.0011321075185295618
110101410726,0.00029734181184141724
110101410826,0.0008306223415000095
110101410923,0.005873205799400729
110101412525,0.0017352336453266477
110101412527,0.024423939401933385
110101412620,0.1284007425988346
110101412724,0.41049828497660074
110101412728,0.0010274903291059203
110101412929,0.008469377074854472
110101414569,0.8791721191089495
110101416028,0.09746037365041821
110101416126,0.143907945948706
110101416320,0.0011696801750730422
110101416621,0.001850662993619541
110101416721,0.0007218837967185914
110101416823,0.3432017963040632
110101416924,0.47339048644805365
110101416927,0.003448342562047122
110101418261,0.00020970573123593115
110101418562,0.0011540121313746929
110101418567,0.001003132146154336
110101418660,0.005001838287957814
110101418968,0.0009814501463616299
110101435069,0.0015583753481254962
110101435464,0.0009115209735623778
110101435960,0.002446881141977894
110101471028,0.6738773547541168
110101471220,0.006520415852709599
110101471522,0.022780909874190527
110101473121,0.4112280534836086
110101473124,0.249798412504241
110101473127,0.9643088173180027
110101473429,0.006954834984752817
110101473723,0.00260906630305935
110101510262,0.0010230632818352783
110101512120,0.003641494482916547
110101512121,0.01089189301335933
110101512129,0.8056394960873461
110101512321,0.024208957723658383
110101512325,0.017298347556677685
110101512727,0.053751370214314774
110101512927,0.0021408185365647766
110101514162,0.0020627295588159338
110101514165,0.9597466126607008
110101514562,0.012309031727437044
110101514861,0.3118715318065482
110101516029,0.32045194043866715
110101516321,0.005792717761650937
110101516326,0.003639676084881951
110101516521,0.00015324199454347663
110101516623,0.0008168590296721078
110101516627,0.0004008304700893163
110101516728,0.0005834946851573122
110101516823,0.007762241598586332
110101518268,0.9914072429733715
110101518464,0.015874052293473183
110101518562,0.0015349939184090828
110101518665,0.0015827188322600487
110101518767,0.0004270005781513154
110101518966,0.00027413612238543205
110101533062,0.0031324286242816763
110101533769,0.023575556179891096
110101533865,0.000965464865688269
110101535067,0.0653714095847302
110101535368,0.0001986414749280907
110101535567,0.022348471767922262
110101535662,0.0029204246822883196
110101535960,0.8508164120091374
110101535969,0.003523335594066025
110101571222,0.00010383663253964657
110101571227,0.20722418411168184
110101571523,0.00591069752230936
110101571527,0.0024140597589577366
110101573228,0.03857299922074695
110101573520,0.03286450039836068
110101573629,0.0009496004399166893
110101573822,0.0014518527290196808
110101573825,0.0006954073209166243
110101573827,0.010974879177276825
110101573924,0.0019935642180756003
110101610020,9.763644121892787e-05
110101610267,0.006247229821770228
110101610321,0.003786621063423895
110101610464,0.0009509083225861524
110101610529,0.6125942097985537
110101610623,0.005170459648602432
110101610722,0.005054321510995692
110101610725,0.006012886909033515
110101610924,0.9348887999073253
110101612223,3.701805924055402e-05
110101612260,0.030943354213753348
110101612328,4.848280171593099e-05
110101612362,0.00014169313715661425
110101612364,0.8870458205982829
110101612421,0.004707709527126399
110101612424,0.0006010901779321787
110101612425,0.00022525560797796547
110101612427,0.00010632608341527989
110101612464,0.17133499060610774
110101612622,0.0009358054127668246
110101612760,0.0013356014918526529
110101612767,0.8326546886330803
110101612962,0.5858679825111835
110101612966,0.22837456802722486
110101614127,0.0014273172846901736
110101614364,0.2758528224130123
110101614761,0.04124541817071757
110101614762,7.493316199917685e-05
110101615029,0.00010146694719977743
110101615429,0.02080748120750635
110101615825,0.017645810856553368
110101615827,0.9403336553306013
110101616060,0.007545497859265184
110101616063,0.002208341763140365
110101616128,0.010455286819055139
110101616129,0.08845753997900303
110101616262,0.8636263857063516
110101616264,0.0001080662666971467
110101616321,0.19612955861223066
110101616329,0.00011548214991423805
110101616464,0.002849026435398231
110101616522,0.0009340928896152323
110101616528,0.005299876921766665
110101616563,0.934458121287404
110101616565,0.004468765612463889
110101616663,0.09077617582283314
110101616721,0.022707108203315177
110101616828,0.0009588080835038337
110101617025,0.009832459662344308
110101617428,0.691557865257794
110101617728,0.0007518112181762558
110101618167,0.021094329303966097
110101618260,0.023793691529690537
110101618267,0.9979172495456197
110101618269,0.013219832549328878
110101635063,0.005122759144263552
110101635265,0.01604831393561277
110101635269,0.4091600354210241
110101635362,0.3470088893063374
110101635660,0.163053473884312
110101635662,0.002005622312951815
110101635666,0.03858167525838976
110101635863,0.09283781562872385
110101635866,0.0028031995096825762
110101635961,0.001789101375302609
110101673020,0.02646220406042383
110101673026,0.010524279144626275
110101673127,0.0016352763045177493
110101673222,0.007632819281302059
110101673228,0.0008435113218347228
110101673321,0.00010767627998000187
110101673422,0.015204097885185928
110101673522,0.005558916377245546
110101673723,0.2362459235605865
110101673827,0.003912890119045028
110101710127,0.004634979410634399
110101710128,0.9997646742699674
110101710325,0.9651509664126199
110101710423,0.03208503298798737
110101710721,0.0016302661007952417
110101712429,0.0010186713315323607
110101712620,0.00909359074053421
110101714167,0.0003396149644241006
110101714169,0.0013401004621343409
110101714263,0.00011889909965575349
110101714360,0.0010964450608925134
110101714560,0.9949127220959403
110101714960,0.00014550248491524413
110101716021,0.00801925800421087
110101716822,0.0011899573706477223
110101716828,0.0005844487806183629
110101718068,0.11443462293847227
110101718161,0.06491980456529653
110101718168,0.0002912229852562095
110101718169,0.002484075373001518
110101718568,0.0005694656503234493
110101718662,0.009321853255113699
110101718760,9.991261748822127e-05
110101733860,0.0005540181959575143
110101733867,8.558871649504105e-05
110101733868,0.9928868566698401
110101735062,0.0025807934241679057
110101735669,0.12625870103917014
110101735766,0.00020449794217865564
110101771521,0.0071354811587598585
110101773023,0.04993041093817335
110101773227,0.005654888964750407
110101773522,0.017814245367554934
110101810163,0.9994389486541467
110101810167,0.0008295868571556108
110101810168,0.029971383690405327
110101810267,0.001740800883635032
110101810361,0.013177257365194296
110101810363,0.00046695371152011923
110101812321,0.0017004587567364226
110101812427,0.0005770592461993172
110101812824,0.07073986230295173
110101814061,0.16067111172795912
110101814067,0.00029170445087904596
110101814767,0.021955437548345585
110101814768,0.0023589863431171215
110101814860,0.0007485215933350479
110101814862,0.0015347636811557184
110101814865,0.00030273062010786043
110101814967,0.010536222602631252
110101816027,0.01232901937784804
110101816220,0.0011879195320570225
110101816223,0.9993297335266134
110101816420,0.21377795792055881
110101816529,0.000417897549577241
110101818162,0.0016479418757234156
110101818361,0.09475403267029517
110101818768,0.0009332645859331031
110101833065,0.0003292702136556961
110101833869,0.1525918221153228
110101835062,0.0014433760797370862
110101835266,0.44449901166935357
110101835468,0.02362926213033956
110101835564,0.9999635831106614
110101835569,0.048199453055256164
110101835960,0.07334312014536934
110101873123,0.0012756323536743312
110101873126,0.0035027078023361436
110101873228,0.641775695164284
110101873321,0.0005965571637609439
110101873624,0.012749603365430146
110101912120,0.002983585291142071
110101912129,0.04274043529826782
110101912226,0.0002681958844270252
110101912528,0.0005409567146036339
110101912627,0.016294855781816695
110101912629,0.0006913484374269238
110101912822,0.000451152471936914
110101912825,0.006530161193567645
110101912922,0.0005201664207215252
110101914063,0.3029577619844936
110101914168,0.0017049229759859919
110101914169,0.7319762759620461
110101914361,3.166928961198983e-05
110101914561,0.09449275927677347
110101914569,0.0009196087050167376
110101914968,0.02984412238767147
110101916723,0.07106738812850107
110101916729,0.014429402066623092
110101916823,0.13029691553564476
110101918161,0.002521791101056343
110101918461,0.8996480275514743
110101918564,0.010825292389961987
110101918567,7.096741234589514e-05
110101918860,0.9991922665786793
110101918861,0.09788399497441155
110101935266,0.31783960656358085
110101935465,0.001055936503470469
110101971228,0.0027811542828369974
110101973024,0.010861121808776993
110101973120,0.001865360562296016
110101973123,0.0052050017959167135
110101973221,0.008546827596980638
110101973421,0.006896424151487857
110101973429,0.0012655924715091829
110101973524,0.005224397686769147
110101973823,4.5210628199381344e-05
110101973922,0.9986016705582116
110102012123,0.0005542338270765478
110102012125,0.04241645701866799
110102012329,0.9759970741191362
